timestamp,average_price,min_price,max_price,volatility,rsi,atr
1735690293.8292856,93416.9639,93302.52,93489.14,186.61999999999534,42.52463017531383,132.43090909090662
1735690303.952429,93415.29530000001,93286.35,93489.14,202.7899999999936,41.867484590664475,144.1926262626222
1735690314.0715282,93413.58310000002,93281.64,93489.14,207.5,41.650778210117274,147.99606060606135
1735690324.1874478,93412.20350000003,93281.64,93489.14,207.5,43.84938906874535,148.10242424242497
1735690334.4873013,93410.72120000003,93281.64,93489.14,207.5,42.85526956652056,148.3535353535361
1735690344.8344584,93409.46020000003,93281.64,93489.14,207.5,44.24900119764914,148.3403030303038
1735690354.9448323,93407.98730000002,93281.64,93489.14,207.5,42.20649626483163,148.31202020202093
1735690365.0648878,93406.51900000003,93281.64,93489.14,207.5,43.641113413206135,148.10414141414213
1735690375.18086,93405.10710000002,93281.64,93489.14,207.5,42.69292420425957,147.71090909090972
1735690385.3035636,93403.76960000004,93281.64,93489.14,207.5,44.0159276989848,147.05707070707123
1735690395.4202733,93402.32000000004,93281.64,93489.14,207.5,43.80465563609854,146.5752525252531
1735690405.545286,93400.85600000003,93281.64,93489.14,207.5,44.00214688254838,146.29101010101067
1735690415.6492841,93399.70090000004,93281.64,93489.14,207.5,45.40433328589768,145.94191919191977
1735690425.7580884,93398.64340000003,93281.64,93489.14,207.5,46.31176913516439,145.86404040404108
1735690435.8765836,93397.86750000004,93281.64,93489.14,207.5,45.975059794416616,145.64161616161678
1735690445.98949,93397.09890000004,93281.64,93489.14,207.5,46.530162287202046,145.30545454545518
1735690456.1049833,93396.93810000003,93281.64,93489.14,207.5,49.18854866132025,145.11454545454615
1735690466.246659,93396.81110000004,93281.64,93489.14,207.5,49.458893871450016,144.98656565656637
1735690476.3526769,93396.70390000002,93281.64,93489.14,207.5,51.16961124517785,145.2548484848492
1735690486.4721198,93396.97000000003,93281.64,93489.14,207.5,51.172212143096594,145.52373737373816
1735690496.796719,93397.28900000005,93281.64,93489.14,207.5,51.397789135027516,145.84585858585936
1735690506.903668,93397.83460000003,93281.64,93489.14,207.5,52.2492183933783,146.3734343434351
1735690517.1706378,93398.14910000004,93281.64,93489.14,207.5,51.32683455185485,146.69020202020278
1735690527.2871253,93398.70090000004,93281.64,93489.14,207.5,52.28733772966669,147.2472727272734
1735690537.447034,93399.45650000003,93281.64,93489.14,207.5,53.36985582364194,148.07737373737436
1735690547.6851385,93400.49450000003,93281.64,93505.57,223.93000000000757,54.8975742780394,156.219191919196
1735690557.7964938,93401.69690000001,93281.64,93505.84,224.1999999999971,54.37116944476541,157.4110101010094
1735690568.0746343,93402.71260000001,93281.64,93505.84,224.1999999999971,55.42737813555186,158.28727272727215
1735690578.1893792,93404.15480000002,93281.64,93516.88,235.24000000000524,56.66119873817068,164.16676767677072
1735690588.2977288,93406.32870000001,93281.64,93575.9,294.25999999999476,58.68067530176044,198.77494949494627
1735690598.4193473,93408.5384,93281.64,93580.4,298.75999999999476,58.82926439445399,202.34292929292587
1735690608.5319197,93410.8613,93281.64,93591.72,310.08000000000175,60.01445202729842,210.2219191919198
1735690618.6469784,93413.2495,93281.64,93591.72,310.08000000000175,60.0337322303428,210.61525252525314
1735690628.7660758,93415.6634,93281.64,93591.72,310.08000000000175,59.62166000462743,210.9250505050511
1735690639.1279652,93418.23130000001,93281.64,93591.72,310.08000000000175,59.111107520279326,211.70808080808146
1735690649.2395678,93420.72370000003,93281.64,93611.91,330.2700000000041,59.31883219189079,225.7456565656587
1735690659.3509624,93422.98240000002,93281.64,93611.91,330.2700000000041,58.85453493604123,226.73444444444658
1735690669.4649339,93425.30290000002,93281.64,93617.57,335.93000000000757,58.4728169196834,231.61878787879223
1735690679.6621149,93427.58600000001,93281.64,93636.92,355.27999999999884,59.23830859703111,245.53242424242342
1735690689.8224401,93429.57130000001,93281.64,93636.92,355.27999999999884,57.998386300790514,246.4038383838376
1735690699.935899,93431.6724,93281.64,93636.92,355.27999999999884,58.15441767538412,247.34636363636284
1735690710.0535848,93433.858,93281.64,93636.92,355.27999999999884,57.89845627149487,248.56131313131232
1735690720.1637793,93436.0403,93281.64,93637.06,355.41999999999825,57.98818422578443,250.1823232323221
1735690730.2702317,93438.08409999998,93281.64,93637.54,355.8999999999942,57.778110259781705,252.08727272726904
1735690740.4791994,93439.99419999999,93281.64,93637.54,355.8999999999942,58.08180357326636,253.48757575757213
1735690750.609673,93442.08729999997,93281.64,93637.54,355.8999999999942,56.662220003437284,255.13212121211757
1735690760.7219882,93443.41759999999,93281.64,93637.54,355.8999999999942,55.27944351163347,256.46606060605694
1735690770.928706,93444.84699999998,93281.64,93637.54,355.8999999999942,55.13667864476399,257.7597979797943
1735690781.0456486,93446.0404,93281.64,93637.54,355.8999999999942,54.752839596641756,258.96525252524884
1735690791.151087,93447.16699999999,93281.64,93637.54,355.8999999999942,54.46348632866658,260.1033333333296
1735690801.4715123,93448.3474,93281.64,93637.54,355.8999999999942,55.414950205975344,261.47090909090537
1735690811.5870218,93449.8298,93281.64,93637.54,355.8999999999942,56.58132131602415,263.0538383838347
1735690821.9452362,93451.49919999998,93281.64,93637.54,355.8999999999942,57.421111930680794,264.5016161616125
1735690832.0684204,93453.47219999999,93281.64,93637.54,355.8999999999942,58.167709113155546,266.03585858585507
1735690842.1807115,93455.58679999998,93281.64,93645.53,363.8899999999994,57.62742268209345,272.6911111111105
1735690852.3410034,93457.48019999998,93281.64,93647.78,366.1399999999994,57.130718846414204,275.8464646464641
1735690862.6837547,93459.40109999999,93281.64,93666.99,385.3500000000058,57.79912621201547,290.1993939393974
1735690872.7990828,93461.52549999999,93281.64,93687.35,405.7100000000064,58.57676644023583,305.71626262626665
1735690883.0611231,93463.86789999997,93281.64,93707.2,425.5599999999977,59.68125972253061,320.78393939393766
1735690893.177776,93466.14319999996,93281.64,93707.2,425.5599999999977,59.02864454544746,322.4270707070691
1735690903.473488,93467.87429999998,93281.64,93707.2,425.5599999999977,56.34417846961426,323.5444444444429
